order_id,date,store_id,product_id,city,category,quantity,gmv,order_status,is_promo,refund_flag
O0000328,2026-05-01,S021,P010,Shanghai,Dairy,1,65.0,completed,0,0
O0000329,2026-05-01,S021,P020,Shanghai,Beauty,2,110.0,completed,0,0
O0000330,2026-05-01,S021,P010,Shanghai,Dairy,1,65.0,refunded,0,1
O0000331,2026-05-01,S021,P008,Shanghai,Snack,3,189.0,completed,0,0
O0000332,2026-05-01,S021,P007,Shanghai,Snack,1,55.0,completed,0,0
O0000333,2026-05-01,S021,P008,Shanghai,Snack,3,189.0,completed,0,0
O0000334,2026-05-01,S021,P001,Shanghai,Coffee,3,249.0,completed,0,0
O0000335,2026-05-01,S021,P012,Shanghai,Dairy,3,219.0,completed,0,0
O0000336,2026-05-01,S021,P014,Shanghai,Ready Meal,1,64.0,completed,0,0
O0000337,2026-05-01,S021,P015,Shanghai,Ready Meal,1,73.0,completed,0,0
O0000338,2026-05-01,S021,P004,Shanghai,Coffee,1,40.0,completed,0,0
O0000339,2026-05-01,S021,P012,Shanghai,Dairy,1,73.0,completed,0,0
O0000340,2026-05-01,S021,P013,Shanghai,Ready Meal,1,30.0,completed,0,0
O0000341,2026-05-01,S022,P008,Suzhou,Snack,1,63.0,completed,0,0
O0000342,2026-05-01,S022,P012,Suzhou,Dairy,1,73.0,completed,0,0
O0000343,2026-05-01,S022,P014,Suzhou,Ready Meal,1,64.0,completed,0,0
O0000344,2026-05-01,S022,P015,Suzhou,Ready Meal,1,73.0,completed,0,0
O0000345,2026-05-01,S022,P016,Suzhou,Ready Meal,2,24.0,completed,0,0
O0000346,2026-05-01,S022,P014,Suzhou,Ready Meal,1,64.0,completed,0,0
O0000347,2026-05-01,S022,P010,Suzhou,Dairy,1,65.0,completed,0,0
O0000348,2026-05-01,S022,P004,Suzhou,Coffee,2,80.0,completed,0,0
O0000349,2026-05-01,S022,P005,Suzhou,Snack,2,94.0,completed,0,0
O0000350,2026-05-01,S022,P002,Suzhou,Coffee,1,69.0,completed,0,0
O0000351,2026-05-01,S022,P001,Suzhou,Coffee,1,83.0,refunded,0,1
O0000352,2026-05-01,S022,P020,Suzhou,Beauty,1,55.0,completed,0,0
O0000353,2026-05-01,S022,P020,Suzhou,Beauty,1,55.0,refunded,0,1
O0000354,2026-05-01,S022,P002,Suzhou,Coffee,1,69.0,completed,0,0
O0000355,2026-05-01,S022,P020,Suzhou,Beauty,1,55.0,completed,0,0
O0000356,2026-05-01,S022,P005,Suzhou,Snack,1,47.0,completed,0,0
O0000357,2026-05-01,S022,P012,Suzhou,Dairy,1,73.0,completed,0,0
O0000358,2026-05-01,S022,P008,Suzhou,Snack,1,63.0,completed,0,0
O0000359,2026-05-01,S023,P005,Suzhou,Snack,1,47.0,completed,0,0
O0000360,2026-05-01,S023,P009,Suzhou,Dairy,1,60.0,completed,0,0
O0000361,2026-05-01,S023,P007,Suzhou,Snack,1,55.0,completed,0,0
O0000362,2026-05-01,S023,P007,Suzhou,Snack,1,55.0,completed,0,0
O0000363,2026-05-01,S023,P020,Suzhou,Beauty,1,55.0,completed,0,0
O0000364,2026-05-01,S023,P003,Suzhou,Coffee,2,162.0,completed,0,0
O0000365,2026-05-01,S023,P002,Suzhou,Coffee,1,69.0,completed,0,0
O0000366,2026-05-01,S023,P014,Suzhou,Ready Meal,1,64.0,completed,0,0
O0000367,2026-05-01,S023,P012,Suzhou,Dairy,2,146.0,completed,0,0
O0000368,2026-05-01,S023,P004,Suzhou,Coffee,2,80.0,completed,0,0
O0000369,2026-05-01,S023,P012,Suzhou,Dairy,1,73.0,completed,0,0
O0000370,2026-05-01,S023,P018,Suzhou,Beauty,2,132.0,completed,0,0
O0000371,2026-05-01,S023,P020,Suzhou,Beauty,1,55.0,completed,0,0
O0000372,2026-05-01,S023,P015,Suzhou,Ready Meal,2,146.0,completed,0,0
O0000373,2026-05-01,S023,P015,Suzhou,Ready Meal,2,146.0,completed,0,0
O0000374,2026-05-01,S023,P004,Suzhou,Coffee,1,40.0,completed,0,0
O0000375,2026-05-01,S024,P006,Ningbo,Snack,1,22.0,completed,0,0
O0000376,2026-05-01,S024,P017,Ningbo,Beauty,1,48.0,completed,0,0
O0000377,2026-05-01,S024,P006,Ningbo,Snack,1,22.0,completed,0,0
O0000378,2026-05-01,S024,P009,Ningbo,Dairy,2,120.0,completed,0,0
O0000379,2026-05-01,S024,P016,Ningbo,Ready Meal,1,12.0,completed,0,0
O0000380,2026-05-01,S024,P018,Ningbo,Beauty,3,198.0,completed,0,0
O0000381,2026-05-01,S024,P018,Ningbo,Beauty,2,132.0,completed,0,0
O0000382,2026-05-01,S024,P002,Ningbo,Coffee,1,69.0,completed,0,0
O0000383,2026-05-01,S024,P008,Ningbo,Snack,1,63.0,completed,0,0
O0000384,2026-05-01,S024,P015,Ningbo,Ready Meal,1,73.0,completed,0,0
O0000385,2026-05-01,S024,P004,Ningbo,Coffee,1,40.0,completed,0,0
O0000386,2026-05-01,S024,P002,Ningbo,Coffee,2,138.0,completed,0,0
O0000387,2026-05-01,S024,P010,Ningbo,Dairy,1,65.0,completed,0,0
O0000388,2026-05-01,S024,P018,Ningbo,Beauty,3,198.0,completed,0,0
O0000389,2026-05-01,S024,P014,Ningbo,Ready Meal,1,64.0,completed,0,0
O0000390,2026-05-01,S024,P007,Ningbo,Snack,2,110.0,completed,0,0
O0000391,2026-05-01,S024,P017,Ningbo,Beauty,1,48.0,refunded,0,1
O0000392,2026-05-01,S024,P010,Ningbo,Dairy,1,65.0,completed,0,0
O0000393,2026-05-01,S024,P008,Ningbo,Snack,1,63.0,completed,0,0
O0000394,2026-05-01,S025,P011,Wuxi,Dairy,1,45.0,completed,0,0
O0000395,2026-05-01,S025,P002,Wuxi,Coffee,3,207.0,completed,0,0
O0000396,2026-05-01,S025,P001,Wuxi,Coffee,3,249.0,completed,0,0
O0000397,2026-05-01,S025,P002,Wuxi,Coffee,2,138.0,completed,0,0
O0000398,2026-05-01,S025,P012,Wuxi,Dairy,2,146.0,completed,0,0
O0000399,2026-05-01,S025,P004,Wuxi,Coffee,2,80.0,completed,0,0
O0000400,2026-05-01,S025,P004,Wuxi,Coffee,3,120.0,completed,0,0
O0000401,2026-05-01,S025,P012,Wuxi,Dairy,3,219.0,completed,0,0
O0000402,2026-05-01,S025,P003,Wuxi,Coffee,1,81.0,completed,0,0
O0000403,2026-05-01,S025,P010,Wuxi,Dairy,1,65.0,completed,0,0
O0000404,2026-05-01,S025,P018,Wuxi,Beauty,1,66.0,completed,0,0
O0000405,2026-05-01,S025,P012,Wuxi,Dairy,1,73.0,completed,0,0
O0000406,2026-05-01,S025,P007,Wuxi,Snack,2,110.0,completed,0,0
O0000407,2026-05-01,S025,P017,Wuxi,Beauty,3,144.0,completed,0,0
O0000408,2026-05-01,S025,P018,Wuxi,Beauty,1,66.0,completed,0,0
O0000409,2026-05-01,S025,P020,Wuxi,Beauty,3,165.0,completed,0,0
O0000410,2026-05-01,S025,P020,Wuxi,Beauty,1,55.0,completed,0,0
O0000411,2026-05-01,S025,P002,Wuxi,Coffee,3,207.0,completed,0,0
O0000412,2026-05-01,S025,P011,Wuxi,Dairy,1,45.0,completed,0,0
O0000413,2026-05-01,S025,P016,Wuxi,Ready Meal,1,12.0,completed,0,0
O0000414,2026-05-01,S025,P005,Wuxi,Snack,1,47.0,completed,0,0
O0000415,2026-05-01,S025,P010,Wuxi,Dairy,3,195.0,refunded,0,1
O0000416,2026-05-01,S026,P003,Nanjing,Coffee,2,162.0,completed,0,0
O0000417,2026-05-01,S026,P007,Nanjing,Snack,2,110.0,completed,0,0
O0000418,2026-05-01,S026,P010,Nanjing,Dairy,2,130.0,completed,0,0
O0000419,2026-05-01,S026,P015,Nanjing,Ready Meal,1,73.0,completed,0,0
O0000420,2026-05-01,S026,P011,Nanjing,Dairy,1,45.0,completed,0,0
O0000421,2026-05-01,S026,P018,Nanjing,Beauty,1,66.0,completed,0,0
O0000422,2026-05-01,S026,P003,Nanjing,Coffee,1,81.0,completed,0,0
O0000423,2026-05-01,S026,P005,Nanjing,Snack,1,47.0,completed,0,0
O0000424,2026-05-01,S026,P006,Nanjing,Snack,3,66.0,completed,0,0
O0000425,2026-05-01,S026,P012,Nanjing,Dairy,1,73.0,completed,0,0
O0000426,2026-05-01,S026,P019,Nanjing,Beauty,1,50.0,completed,0,0
O0000427,2026-05-01,S026,P003,Nanjing,Coffee,1,81.0,completed,0,0
O0000428,2026-05-01,S026,P017,Nanjing,Beauty,2,96.0,completed,0,0
O0000429,2026-05-01,S026,P007,Nanjing,Snack,3,165.0,completed,0,0
O0000430,2026-05-01,S026,P015,Nanjing,Ready Meal,1,73.0,completed,0,0
O0000431,2026-05-01,S026,P001,Nanjing,Coffee,1,83.0,completed,0,0
O0000432,2026-05-01,S026,P002,Nanjing,Coffee,2,138.0,refunded,0,1
O0000433,2026-05-01,S026,P015,Nanjing,Ready Meal,2,146.0,completed,0,0
O0000434,2026-05-01,S027,P012,Wuxi,Dairy,1,73.0,completed,0,0
O0000435,2026-05-01,S027,P011,Wuxi,Dairy,2,90.0,completed,0,0
O0000436,2026-05-01,S027,P003,Wuxi,Coffee,1,81.0,completed,0,0
O0000437,2026-05-01,S027,P013,Wuxi,Ready Meal,1,30.0,completed,0,0
O0000438,2026-05-01,S027,P007,Wuxi,Snack,1,55.0,completed,0,0
O0000439,2026-05-01,S027,P010,Wuxi,Dairy,1,65.0,completed,0,0
O0000440,2026-05-01,S027,P003,Wuxi,Coffee,1,81.0,completed,0,0
O0000441,2026-05-01,S027,P002,Wuxi,Coffee,2,138.0,completed,0,0
O0000442,2026-05-01,S027,P004,Wuxi,Coffee,1,40.0,completed,0,0
O0000443,2026-05-01,S027,P008,Wuxi,Snack,2,126.0,completed,0,0
O0000444,2026-05-01,S027,P010,Wuxi,Dairy,2,130.0,completed,0,0
O0000445,2026-05-01,S028,P002,Ningbo,Coffee,3,207.0,completed,0,0
O0000446,2026-05-01,S028,P012,Ningbo,Dairy,1,73.0,completed,0,0
O0000447,2026-05-01,S028,P014,Ningbo,Ready Meal,1,64.0,completed,0,0
O0000448,2026-05-01,S028,P010,Ningbo,Dairy,1,65.0,completed,0,0
O0000449,2026-05-01,S028,P001,Ningbo,Coffee,3,249.0,completed,0,0
O0000450,2026-05-01,S028,P014,Ningbo,Ready Meal,3,192.0,completed,0,0
O0000451,2026-05-01,S028,P019,Ningbo,Beauty,1,50.0,completed,0,0
O0000452,2026-05-01,S028,P018,Ningbo,Beauty,2,132.0,completed,0,0
O0000453,2026-05-01,S028,P011,Ningbo,Dairy,1,45.0,completed,0,0
O0000454,2026-05-01,S028,P002,Ningbo,Coffee,1,69.0,completed,0,0
O0000455,2026-05-01,S029,P019,Suzhou,Beauty,1,50.0,completed,0,0
O0000456,2026-05-01,S029,P018,Suzhou,Beauty,1,66.0,completed,0,0
O0000457,2026-05-01,S029,P002,Suzhou,Coffee,1,69.0,completed,0,0
O0000458,2026-05-01,S029,P008,Suzhou,Snack,1,63.0,completed,0,0
O0000459,2026-05-01,S029,P012,Suzhou,Dairy,1,73.0,completed,0,0
O0000460,2026-05-01,S029,P015,Suzhou,Ready Meal,1,73.0,completed,0,0
O0000461,2026-05-01,S029,P002,Suzhou,Coffee,1,69.0,completed,0,0
O0000462,2026-05-01,S029,P015,Suzhou,Ready Meal,1,73.0,completed,0,0
O0000463,2026-05-01,S029,P018,Suzhou,Beauty,1,66.0,completed,0,0
O0000464,2026-05-01,S029,P009,Suzhou,Dairy,3,180.0,completed,0,0
O0000465,2026-05-01,S029,P014,Suzhou,Ready Meal,2,128.0,completed,0,0
O0000466,2026-05-01,S029,P005,Suzhou,Snack,1,47.0,completed,0,0
O0000467,2026-05-01,S029,P004,Suzhou,Coffee,1,40.0,completed,0,0
O0000468,2026-05-01,S029,P002,Suzhou,Coffee,1,69.0,completed,0,0
O0000469,2026-05-01,S029,P006,Suzhou,Snack,1,22.0,completed,0,0
O0000470,2026-05-01,S030,P004,Hangzhou,Coffee,1,40.0,refunded,0,1
O0000471,2026-05-01,S030,P016,Hangzhou,Ready Meal,1,12.0,completed,0,0
O0000472,2026-05-01,S030,P003,Hangzhou,Coffee,3,243.0,completed,0,0
O0000473,2026-05-01,S030,P007,Hangzhou,Snack,3,165.0,completed,0,0
O0000474,2026-05-01,S030,P019,Hangzhou,Beauty,3,150.0,completed,0,0
O0000475,2026-05-01,S030,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0000476,2026-05-01,S030,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0000477,2026-05-01,S030,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0000478,2026-05-01,S030,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0000479,2026-05-01,S030,P018,Hangzhou,Beauty,2,132.0,completed,0,0
O0000480,2026-05-01,S030,P002,Hangzhou,Coffee,2,138.0,completed,0,0
O0000481,2026-05-01,S030,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0000482,2026-05-01,S030,P012,Hangzhou,Dairy,2,146.0,completed,0,0
O0000483,2026-05-01,S030,P006,Hangzhou,Snack,1,22.0,completed,0,0
O0000484,2026-05-01,S030,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0000485,2026-05-01,S031,P001,Shanghai,Coffee,2,166.0,completed,0,0
O0000486,2026-05-01,S031,P010,Shanghai,Dairy,3,195.0,completed,0,0
O0000487,2026-05-01,S031,P020,Shanghai,Beauty,2,110.0,completed,0,0
O0000488,2026-05-01,S031,P009,Shanghai,Dairy,1,60.0,completed,0,0
O0000489,2026-05-01,S031,P008,Shanghai,Snack,1,63.0,completed,0,0
O0000490,2026-05-01,S031,P003,Shanghai,Coffee,3,243.0,completed,0,0
O0000491,2026-05-01,S031,P008,Shanghai,Snack,1,63.0,completed,0,0
O0000492,2026-05-01,S031,P003,Shanghai,Coffee,3,243.0,completed,0,0
O0000493,2026-05-01,S031,P011,Shanghai,Dairy,2,90.0,completed,0,0
O0000494,2026-05-01,S031,P010,Shanghai,Dairy,1,65.0,completed,0,0
O0000495,2026-05-01,S031,P006,Shanghai,Snack,2,44.0,completed,0,0
O0000496,2026-05-01,S031,P019,Shanghai,Beauty,1,50.0,completed,0,0
O0000497,2026-05-01,S031,P018,Shanghai,Beauty,3,198.0,completed,0,0
O0000498,2026-05-01,S032,P008,Suzhou,Snack,1,63.0,completed,0,0
O0000499,2026-05-01,S032,P018,Suzhou,Beauty,1,66.0,completed,0,0
O0000500,2026-05-01,S032,P015,Suzhou,Ready Meal,2,146.0,completed,0,0
O0000501,2026-05-01,S032,P019,Suzhou,Beauty,1,50.0,completed,0,0
O0000502,2026-05-01,S032,P003,Suzhou,Coffee,1,81.0,completed,0,0
O0000503,2026-05-01,S033,P002,Hangzhou,Coffee,2,138.0,completed,0,0
O0000504,2026-05-01,S033,P002,Hangzhou,Coffee,3,207.0,completed,0,0
O0000505,2026-05-01,S033,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0000506,2026-05-01,S033,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0000507,2026-05-01,S033,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0000508,2026-05-01,S033,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0000509,2026-05-01,S033,P006,Hangzhou,Snack,1,22.0,completed,0,0
O0000510,2026-05-01,S033,P009,Hangzhou,Dairy,2,120.0,completed,0,0
O0000511,2026-05-01,S033,P014,Hangzhou,Ready Meal,2,128.0,completed,0,0
O0000512,2026-05-01,S033,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0000513,2026-05-01,S034,P009,Nanjing,Dairy,2,120.0,completed,0,0
O0000514,2026-05-01,S034,P017,Nanjing,Beauty,3,144.0,completed,0,0
O0000515,2026-05-01,S034,P004,Nanjing,Coffee,1,40.0,completed,0,0
O0000516,2026-05-01,S034,P007,Nanjing,Snack,1,55.0,completed,0,0
O0000517,2026-05-01,S034,P017,Nanjing,Beauty,2,96.0,completed,0,0
O0000518,2026-05-01,S034,P014,Nanjing,Ready Meal,1,64.0,completed,0,0
O0000519,2026-05-01,S034,P012,Nanjing,Dairy,1,73.0,completed,0,0
O0000520,2026-05-01,S034,P011,Nanjing,Dairy,2,90.0,completed,0,0
O0000521,2026-05-01,S034,P001,Nanjing,Coffee,3,249.0,completed,0,0
O0000522,2026-05-01,S034,P003,Nanjing,Coffee,2,162.0,completed,0,0
O0000523,2026-05-01,S034,P005,Nanjing,Snack,2,94.0,completed,0,0
O0000524,2026-05-01,S034,P014,Nanjing,Ready Meal,3,192.0,completed,0,0
O0000525,2026-05-01,S034,P001,Nanjing,Coffee,1,83.0,completed,0,0
O0000526,2026-05-01,S034,P010,Nanjing,Dairy,1,65.0,completed,0,0
O0000527,2026-05-01,S034,P019,Nanjing,Beauty,1,50.0,completed,0,0
O0000528,2026-05-01,S034,P002,Nanjing,Coffee,2,138.0,completed,0,0
O0000529,2026-05-01,S035,P002,Nanjing,Coffee,1,69.0,completed,0,0
O0000530,2026-05-01,S035,P008,Nanjing,Snack,2,126.0,completed,0,0
O0000531,2026-05-01,S035,P015,Nanjing,Ready Meal,1,73.0,completed,0,0
O0000532,2026-05-01,S035,P018,Nanjing,Beauty,3,198.0,completed,0,0
O0000533,2026-05-01,S035,P004,Nanjing,Coffee,1,40.0,completed,0,0
O0000534,2026-05-01,S035,P003,Nanjing,Coffee,1,81.0,completed,0,0
O0000535,2026-05-01,S035,P017,Nanjing,Beauty,2,96.0,completed,0,0
O0000536,2026-05-01,S035,P002,Nanjing,Coffee,2,138.0,completed,0,0
O0000537,2026-05-01,S035,P020,Nanjing,Beauty,1,55.0,completed,0,0
O0000538,2026-05-01,S036,P008,Hangzhou,Snack,2,126.0,completed,0,0
O0000539,2026-05-01,S036,P008,Hangzhou,Snack,3,189.0,completed,0,0
O0000540,2026-05-01,S036,P014,Hangzhou,Ready Meal,1,64.0,completed,0,0
O0000541,2026-05-01,S036,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0000542,2026-05-01,S036,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0000543,2026-05-01,S036,P007,Hangzhou,Snack,1,55.0,refunded,0,1
O0000544,2026-05-01,S036,P015,Hangzhou,Ready Meal,2,146.0,completed,0,0
O0000545,2026-05-01,S036,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0000546,2026-05-01,S036,P018,Hangzhou,Beauty,1,66.0,refunded,0,1
O0000547,2026-05-01,S036,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0000548,2026-05-01,S036,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0000549,2026-05-01,S036,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0000550,2026-05-01,S036,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0000551,2026-05-01,S037,P001,Suzhou,Coffee,1,83.0,completed,0,0
O0000552,2026-05-01,S037,P013,Suzhou,Ready Meal,2,60.0,refunded,0,1
O0000553,2026-05-01,S037,P020,Suzhou,Beauty,2,110.0,completed,0,0
O0000554,2026-05-01,S037,P010,Suzhou,Dairy,1,65.0,refunded,0,1
O0000555,2026-05-01,S037,P018,Suzhou,Beauty,1,66.0,completed,0,0
O0000556,2026-05-01,S037,P008,Suzhou,Snack,3,189.0,completed,0,0
O0000557,2026-05-01,S037,P001,Suzhou,Coffee,2,166.0,completed,0,0
O0000558,2026-05-01,S037,P017,Suzhou,Beauty,2,96.0,completed,0,0
O0000559,2026-05-01,S038,P008,Ningbo,Snack,3,189.0,completed,0,0
O0000560,2026-05-01,S038,P007,Ningbo,Snack,3,165.0,refunded,0,1
O0000561,2026-05-01,S038,P019,Ningbo,Beauty,1,50.0,completed,0,0
O0000562,2026-05-01,S038,P018,Ningbo,Beauty,1,66.0,completed,0,0
O0000563,2026-05-01,S038,P009,Ningbo,Dairy,1,60.0,completed,0,0
O0000564,2026-05-01,S038,P010,Ningbo,Dairy,2,130.0,completed,0,0
O0000565,2026-05-01,S038,P010,Ningbo,Dairy,1,65.0,completed,0,0
O0000566,2026-05-01,S038,P019,Ningbo,Beauty,2,100.0,completed,0,0
O0000567,2026-05-01,S039,P004,Ningbo,Coffee,1,40.0,completed,0,0
O0000568,2026-05-01,S039,P001,Ningbo,Coffee,1,83.0,completed,0,0
O0000569,2026-05-01,S039,P004,Ningbo,Coffee,1,40.0,completed,0,0
O0000570,2026-05-01,S039,P004,Ningbo,Coffee,2,80.0,completed,0,0
O0000571,2026-05-01,S039,P014,Ningbo,Ready Meal,1,64.0,completed,0,0
O0000572,2026-05-01,S039,P003,Ningbo,Coffee,3,243.0,completed,0,0
O0000573,2026-05-01,S039,P002,Ningbo,Coffee,1,69.0,completed,0,0
O0000574,2026-05-01,S039,P020,Ningbo,Beauty,1,55.0,completed,0,0
O0000575,2026-05-01,S039,P020,Ningbo,Beauty,1,55.0,completed,0,0
O0000576,2026-05-01,S039,P015,Ningbo,Ready Meal,2,146.0,completed,0,0
O0000577,2026-05-01,S039,P005,Ningbo,Snack,3,141.0,completed,0,0
O0000578,2026-05-01,S039,P005,Ningbo,Snack,1,47.0,refunded,0,1
O0000579,2026-05-01,S039,P011,Ningbo,Dairy,2,90.0,completed,0,0
O0000580,2026-05-01,S039,P017,Ningbo,Beauty,1,48.0,completed,0,0
O0000581,2026-05-01,S039,P018,Ningbo,Beauty,1,66.0,completed,0,0
O0000582,2026-05-01,S039,P018,Ningbo,Beauty,1,66.0,completed,0,0
O0000583,2026-05-01,S039,P005,Ningbo,Snack,1,47.0,completed,0,0
O0000584,2026-05-01,S039,P007,Ningbo,Snack,3,165.0,completed,0,0
O0000585,2026-05-01,S040,P018,Wuxi,Beauty,1,66.0,completed,0,0
O0000586,2026-05-01,S040,P007,Wuxi,Snack,3,165.0,completed,0,0
O0000587,2026-05-01,S040,P012,Wuxi,Dairy,1,73.0,completed,0,0
O0000588,2026-05-01,S040,P007,Wuxi,Snack,3,165.0,completed,0,0
O0000589,2026-05-01,S040,P017,Wuxi,Beauty,2,96.0,completed,0,0
O0000590,2026-05-01,S040,P006,Wuxi,Snack,1,22.0,completed,0,0
O0000591,2026-05-01,S040,P015,Wuxi,Ready Meal,1,73.0,completed,0,0
O0000592,2026-05-01,S040,P009,Wuxi,Dairy,1,60.0,completed,0,0
O0000593,2026-05-01,S040,P009,Wuxi,Dairy,1,60.0,refunded,0,1
O0000594,2026-05-01,S040,P013,Wuxi,Ready Meal,2,60.0,completed,0,0
O0000595,2026-05-01,S040,P001,Wuxi,Coffee,3,249.0,completed,0,0
O0000596,2026-05-01,S041,P001,Wuxi,Coffee,1,83.0,completed,0,0
O0000597,2026-05-01,S041,P012,Wuxi,Dairy,1,73.0,completed,0,0
O0000598,2026-05-01,S041,P013,Wuxi,Ready Meal,1,30.0,completed,0,0
O0000599,2026-05-01,S041,P002,Wuxi,Coffee,1,69.0,completed,0,0
O0000600,2026-05-01,S041,P010,Wuxi,Dairy,2,130.0,completed,0,0
O0000601,2026-05-01,S041,P014,Wuxi,Ready Meal,2,128.0,completed,0,0
O0000602,2026-05-01,S041,P010,Wuxi,Dairy,1,65.0,completed,0,0
O0000603,2026-05-01,S041,P010,Wuxi,Dairy,1,65.0,completed,0,0
O0000604,2026-05-01,S042,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0000605,2026-05-01,S042,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0000606,2026-05-01,S042,P002,Hangzhou,Coffee,1,69.0,refunded,0,1
O0000607,2026-05-01,S042,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0000608,2026-05-01,S042,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0000609,2026-05-01,S042,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0000610,2026-05-01,S042,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0000611,2026-05-01,S042,P001,Hangzhou,Coffee,3,249.0,completed,0,0
O0000612,2026-05-01,S042,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0000613,2026-05-01,S042,P015,Hangzhou,Ready Meal,3,219.0,completed,0,0
O0000614,2026-05-01,S042,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0000615,2026-05-01,S042,P007,Hangzhou,Snack,3,165.0,completed,0,0
O0000616,2026-05-01,S042,P006,Hangzhou,Snack,2,44.0,completed,0,0
O0000617,2026-05-01,S042,P014,Hangzhou,Ready Meal,1,64.0,completed,0,0
O0000618,2026-05-01,S042,P017,Hangzhou,Beauty,1,48.0,completed,0,0
O0000619,2026-05-01,S042,P017,Hangzhou,Beauty,3,144.0,completed,0,0
O0000620,2026-05-01,S042,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0000621,2026-05-01,S042,P009,Hangzhou,Dairy,3,180.0,completed,0,0
O0000622,2026-05-01,S042,P005,Hangzhou,Snack,2,94.0,completed,0,0
O0000623,2026-05-01,S042,P017,Hangzhou,Beauty,2,96.0,completed,0,0
O0000624,2026-05-01,S043,P017,Nanjing,Beauty,1,48.0,completed,0,0
O0000625,2026-05-01,S043,P015,Nanjing,Ready Meal,3,219.0,completed,0,0
O0000626,2026-05-01,S043,P017,Nanjing,Beauty,3,144.0,completed,0,0
O0000627,2026-05-01,S043,P017,Nanjing,Beauty,1,48.0,completed,0,0
O0000628,2026-05-01,S043,P005,Nanjing,Snack,1,47.0,completed,0,0
O0000629,2026-05-01,S043,P001,Nanjing,Coffee,2,166.0,completed,0,0
O0000630,2026-05-01,S043,P013,Nanjing,Ready Meal,1,30.0,completed,0,0
O0000631,2026-05-01,S043,P018,Nanjing,Beauty,1,66.0,completed,0,0
O0000632,2026-05-01,S043,P003,Nanjing,Coffee,1,81.0,completed,0,0
O0000633,2026-05-01,S043,P015,Nanjing,Ready Meal,1,73.0,completed,0,0
O0000634,2026-05-01,S043,P012,Nanjing,Dairy,1,73.0,completed,0,0
O0000635,2026-05-01,S043,P002,Nanjing,Coffee,2,138.0,completed,0,0
O0000636,2026-05-01,S043,P017,Nanjing,Beauty,1,48.0,completed,0,0
O0000637,2026-05-01,S043,P014,Nanjing,Ready Meal,1,64.0,completed,0,0
O0000638,2026-05-01,S043,P020,Nanjing,Beauty,1,55.0,completed,0,0
O0000639,2026-05-01,S043,P012,Nanjing,Dairy,3,219.0,completed,0,0
O0000640,2026-05-01,S043,P005,Nanjing,Snack,3,141.0,completed,0,0
O0000641,2026-05-01,S044,P006,Ningbo,Snack,2,44.0,completed,0,0
O0000642,2026-05-01,S044,P014,Ningbo,Ready Meal,1,64.0,completed,0,0
O0000643,2026-05-01,S044,P003,Ningbo,Coffee,1,81.0,completed,0,0
O0000644,2026-05-01,S044,P012,Ningbo,Dairy,1,73.0,completed,0,0
O0000645,2026-05-01,S044,P003,Ningbo,Coffee,1,81.0,completed,0,0
O0000646,2026-05-01,S044,P007,Ningbo,Snack,2,110.0,completed,0,0
O0000647,2026-05-01,S044,P002,Ningbo,Coffee,1,69.0,completed,0,0
O0000648,2026-05-01,S044,P018,Ningbo,Beauty,2,132.0,completed,0,0
O0000649,2026-05-01,S044,P002,Ningbo,Coffee,3,207.0,completed,0,0
O0000650,2026-05-01,S044,P009,Ningbo,Dairy,1,60.0,completed,0,0
O0000651,2026-05-01,S044,P008,Ningbo,Snack,2,126.0,completed,0,0
O0000652,2026-05-01,S044,P012,Ningbo,Dairy,2,146.0,completed,0,0
O0000653,2026-05-01,S044,P009,Ningbo,Dairy,2,120.0,completed,0,0
O0000654,2026-05-01,S044,P002,Ningbo,Coffee,2,138.0,completed,0,0
O0000655,2026-05-01,S044,P014,Ningbo,Ready Meal,1,64.0,completed,0,0
O0000656,2026-05-01,S044,P013,Ningbo,Ready Meal,1,30.0,completed,0,0
